minsup,Pattern,Support
5,"[(61,), (8,), (12,), (12,), (12,), (12,)]",5
5,"[(61,), (8,), (12,), (12,), (12,)]",5
5,"[(61,), (8,), (12,), (12,), (7, 8)]",5
5,"[(61,), (8,), (12,), (12,)]",8
5,"[(61,), (8,), (12,), (8,)]",5
5,"[(61,), (8,), (12,), (7, 8), (12,)]",5
5,"[(61,), (8,), (12,), (7, 8)]",6
5,"[(61,), (8,), (12,), (7,), (12,)]",5
5,"[(61,), (8,), (12,), (7,), (7,), (12,)]",5
5,"[(61,), (8,), (12,), (7,), (7,), (7,), (12,)]",5
5,"[(61,), (8,), (12,), (7,), (7,), (7,)]",5
5,"[(61,), (8,), (12,), (7,), (7,)]",5
5,"[(61,), (8,), (12,), (7,)]",5
5,"[(61,), (8,), (12,)]",9
5,"[(61,), (8,), (8,), (12,)]",5
5,"[(61,), (8,), (8,), (8,)]",6
5,"[(61,), (8,), (8,), (7, 8)]",5
5,"[(61,), (8,), (8,), (7,)]",5
5,"[(61,), (8,), (8,)]",10
5,"[(61,), (8,), (7, 8), (12,)]",5
5,"[(61,), (8,), (7, 8), (8,)]",6
5,"[(61,), (8,), (7, 8), (7, 8)]",5
5,"[(61,), (8,), (7, 8)]",9
5,"[(61,), (8,), (7,), (12,), (12,), (12,), (12,), (12,)]",5
5,"[(61,), (8,), (7,), (12,), (12,), (12,), (12,)]",5
5,"[(61,), (8,), (7,), (12,), (12,), (12,)]",5
5,"[(61,), (8,), (7,), (12,), (12,)]",5
5,"[(61,), (8,), (7,), (12,), (7, 8)]",5
5,"[(61,), (8,), (7,), (12,)]",6
5,"[(61,), (8,), (7,), (8,), (12,)]",5
5,"[(61,), (8,), (7,), (8,), (8,)]",5
5,"[(61,), (8,), (7,), (8,)]",6
5,"[(61,), (8,), (7,), (7, 8), (12,)]",5
5,"[(61,), (8,), (7,), (7, 8)]",6
5,"[(61,), (8,), (7,), (7,), (12,), (12,), (12,), (12,), (12,)]",5
5,"[(61,), (8,), (7,), (7,), (12,), (12,), (12,), (12,)]",5
5,"[(61,), (8,), (7,), (7,), (12,), (12,), (12,)]",5
5,"[(61,), (8,), (7,), (7,), (12,), (12,)]",5
5,"[(61,), (8,), (7,), (7,), (12,), (7, 8)]",5
5,"[(61,), (8,), (7,), (7,), (12,)]",6
5,"[(61,), (8,), (7,), (7,), (8,), (12,)]",5
5,"[(61,), (8,), (7,), (7,), (8,)]",5
5,"[(61,), (8,), (7,), (7,), (7, 8), (12,)]",5
5,"[(61,), (8,), (7,), (7,), (7, 8)]",5
5,"[(61,), (8,), (7,), (7,), (7,), (12,), (12,), (12,), (12,)]",5
5,"[(61,), (8,), (7,), (7,), (7,), (12,), (12,), (12,)]",5
5,"[(61,), (8,), (7,), (7,), (7,), (12,), (12,)]",5
5,"[(61,), (8,), (7,), (7,), (7,), (12,), (7, 8)]",5
5,"[(61,), (8,), (7,), (7,), (7,), (12,)]",6
5,"[(61,), (8,), (7,), (7,), (7,), (8,), (12,)]",5
5,"[(61,), (8,), (7,), (7,), (7,), (8,)]",5
5,"[(61,), (8,), (7,), (7,), (7,), (7, 8), (12,)]",5
5,"[(61,), (8,), (7,), (7,), (7,), (7, 8)]",5
5,"[(61,), (8,), (7,), (7,), (7,)]",6
5,"[(61,), (8,), (7,), (7,)]",6
5,"[(61,), (8,), (7,)]",9
5,"[(61,), (8,)]",18
5,"[(61,), (7, 43)]",6
5,"[(61,), (7, 8), (61,)]",7
5,"[(61,), (7, 8), (12,), (61,)]",5
5,"[(61,), (7, 8), (12,), (12,), (61,)]",5
5,"[(61,), (7, 8), (12,), (12,), (12,), (12,), (12,), (12,), (12,)]",5
5,"[(61,), (7, 8), (12,), (12,), (12,), (12,), (12,), (12,)]",5
5,"[(61,), (7, 8), (12,), (12,), (12,), (12,), (12,)]",6
5,"[(61,), (7, 8), (12,), (12,), (12,), (12,), (7,), (12,), (12,), (12,)]",5
5,"[(61,), (7, 8), (12,), (12,), (12,), (12,), (7,), (12,), (12,)]",5
5,"[(61,), (7, 8), (12,), (12,), (12,), (12,), (7,), (12,)]",5
5,"[(61,), (7, 8), (12,), (12,), (12,), (12,), (7,)]",5
5,"[(61,), (7, 8), (12,), (12,), (12,), (12,)]",6
5,"[(61,), (7, 8), (12,), (12,), (12,), (7, 8)]",5
5,"[(61,), (7, 8), (12,), (12,), (12,), (7,), (12,), (12,), (12,)]",5
5,"[(61,), (7, 8), (12,), (12,), (12,), (7,), (12,), (12,)]",5
5,"[(61,), (7, 8), (12,), (12,), (12,), (7,), (12,)]",5
5,"[(61,), (7, 8), (12,), (12,), (12,), (7,)]",5
5,"[(61,), (7, 8), (12,), (12,), (12,)]",6
5,"[(61,), (7, 8), (12,), (12,), (7, 8)]",5
5,"[(61,), (7, 8), (12,), (12,), (7,), (12,), (12,), (12,)]",5
5,"[(61,), (7, 8), (12,), (12,), (7,), (12,), (12,)]",5
5,"[(61,), (7, 8), (12,), (12,), (7,), (12,)]",5
5,"[(61,), (7, 8), (12,), (12,), (7,), (7,), (7,)]",5
5,"[(61,), (7, 8), (12,), (12,), (7,), (7,)]",5
5,"[(61,), (7, 8), (12,), (12,), (7,)]",6
5,"[(61,), (7, 8), (12,), (12,)]",9
5,"[(61,), (7, 8), (12,), (8,)]",5
5,"[(61,), (7, 8), (12,), (7, 8), (12,), (12,), (12,), (12,)]",5
5,"[(61,), (7, 8), (12,), (7, 8), (12,), (12,), (12,)]",5
5,"[(61,), (7, 8), (12,), (7, 8), (12,), (12,)]",5
5,"[(61,), (7, 8), (12,), (7, 8), (12,)]",5
5,"[(61,), (7, 8), (12,), (7, 8), (8,)]",5
5,"[(61,), (7, 8), (12,), (7, 8)]",7
5,"[(61,), (7, 8), (12,), (7,), (12,), (12,), (12,)]",5
5,"[(61,), (7, 8), (12,), (7,), (12,), (12,), (7, 8)]",5
5,"[(61,), (7, 8), (12,), (7,), (12,), (12,)]",5
5,"[(61,), (7, 8), (12,), (7,), (12,), (7, 8)]",5
5,"[(61,), (7, 8), (12,), (7,), (12,), (7,), (7,)]",5
5,"[(61,), (7, 8), (12,), (7,), (12,), (7,)]",5
5,"[(61,), (7, 8), (12,), (7,), (12,)]",6
5,"[(61,), (7, 8), (12,), (7,), (7, 8)]",5
5,"[(61,), (7, 8), (12,), (7,), (7,), (12,), (7,), (7,)]",5
5,"[(61,), (7, 8), (12,), (7,), (7,), (12,), (7,)]",5
5,"[(61,), (7, 8), (12,), (7,), (7,), (12,)]",5
5,"[(61,), (7, 8), (12,), (7,), (7,), (7,), (12,), (7,), (7,)]",5
5,"[(61,), (7, 8), (12,), (7,), (7,), (7,), (12,), (7,)]",5
5,"[(61,), (7, 8), (12,), (7,), (7,), (7,), (12,)]",5
5,"[(61,), (7, 8), (12,), (7,), (7,), (7,), (7,), (12,), (7,)]",5
5,"[(61,), (7, 8), (12,), (7,), (7,), (7,), (7,), (12,)]",5
5,"[(61,), (7, 8), (12,), (7,), (7,), (7,), (7,), (7,)]",5
5,"[(61,), (7, 8), (12,), (7,), (7,), (7,), (7,)]",5
5,"[(61,), (7, 8), (12,), (7,), (7,), (7,)]",5
5,"[(61,), (7, 8), (12,), (7,), (7,)]",5
5,"[(61,), (7, 8), (12,), (7,)]",6
5,"[(61,), (7, 8), (12,)]",10
5,"[(61,), (7, 8), (8,), (12,), (12,)]",5
5,"[(61,), (7, 8), (8,), (12,)]",6
5,"[(61,), (7, 8), (8,), (8,)]",6
5,"[(61,), (7, 8), (8,), (7, 8)]",5
5,"[(61,), (7, 8), (8,)]",9
5,"[(61,), (7, 8), (7, 8), (12,), (12,), (12,), (12,)]",5
5,"[(61,), (7, 8), (7, 8), (12,), (12,), (12,)]",5
5,"[(61,), (7, 8), (7, 8), (12,), (12,)]",5
5,"[(61,), (7, 8), (7, 8), (12,)]",6
5,"[(61,), (7, 8), (7, 8), (8,)]",6
5,"[(61,), (7, 8), (7, 8), (7, 8)]",5
5,"[(61,), (7, 8), (7, 8)]",8
5,"[(61,), (7, 8), (7,), (12,), (12,), (12,), (7, 8)]",5
5,"[(61,), (7, 8), (7,), (12,), (12,), (12,)]",5
5,"[(61,), (7, 8), (7,), (12,), (12,), (7, 8)]",5
5,"[(61,), (7, 8), (7,), (12,), (12,), (7,)]",5
5,"[(61,), (7, 8), (7,), (12,), (12,)]",6
5,"[(61,), (7, 8), (7,), (12,), (8,)]",5
5,"[(61,), (7, 8), (7,), (12,), (7, 8), (8,)]",5
5,"[(61,), (7, 8), (7,), (12,), (7, 8)]",6
5,"[(61,), (7, 8), (7,), (12,), (7,), (12,), (7,)]",5
5,"[(61,), (7, 8), (7,), (12,), (7,), (12,)]",5
5,"[(61,), (7, 8), (7,), (12,), (7,), (7,), (12,)]",5
5,"[(61,), (7, 8), (7,), (12,), (7,), (7,)]",5
5,"[(61,), (7, 8), (7,), (12,), (7,)]",5
5,"[(61,), (7, 8), (7,), (12,)]",7
5,"[(61,), (7, 8), (7,), (8,), (12,)]",5
5,"[(61,), (7, 8), (7,), (8,), (8,)]",5
5,"[(61,), (7, 8), (7,), (8,), (7, 8)]",5
5,"[(61,), (7, 8), (7,), (8,)]",6
5,"[(61,), (7, 8), (7,), (7, 8), (12,)]",5
5,"[(61,), (7, 8), (7,), (7, 8), (8,)]",6
5,"[(61,), (7, 8), (7,), (7, 8), (7, 8)]",5
5,"[(61,), (7, 8), (7,), (7, 8)]",7
5,"[(61,), (7, 8), (7,), (7,), (12,), (12,), (7,)]",5
5,"[(61,), (7, 8), (7,), (7,), (12,), (12,)]",5
5,"[(61,), (7, 8), (7,), (7,), (12,), (7,), (12,), (7,)]",5
5,"[(61,), (7, 8), (7,), (7,), (12,), (7,), (12,)]",5
5,"[(61,), (7, 8), (7,), (7,), (12,), (7,), (7,), (12,)]",5
5,"[(61,), (7, 8), (7,), (7,), (12,), (7,), (7,)]",5
5,"[(61,), (7, 8), (7,), (7,), (12,), (7,)]",5
5,"[(61,), (7, 8), (7,), (7,), (12,)]",6
5,"[(61,), (7, 8), (7,), (7,), (8,), (12,)]",5
5,"[(61,), (7, 8), (7,), (7,), (8,)]",5
5,"[(61,), (7, 8), (7,), (7,), (7,), (12,), (7,), (7,)]",5
5,"[(61,), (7, 8), (7,), (7,), (7,), (12,), (7,)]",5
5,"[(61,), (7, 8), (7,), (7,), (7,), (12,)]",6
5,"[(61,), (7, 8), (7,), (7,), (7,), (7,), (12,), (7,)]",5
5,"[(61,), (7, 8), (7,), (7,), (7,), (7,), (12,)]",5
5,"[(61,), (7, 8), (7,), (7,), (7,), (7,), (7,), (12,)]",5
5,"[(61,), (7, 8), (7,), (7,), (7,), (7,), (7,)]",5
5,"[(61,), (7, 8), (7,), (7,), (7,), (7,)]",5
5,"[(61,), (7, 8), (7,), (7,), (7,)]",6
5,"[(61,), (7, 8), (7,), (7,)]",6
5,"[(61,), (7, 8), (7,)]",9
5,"[(61,), (7, 8)]",20
5,"[(61,), (7,), (66,), (12,), (7, 8)]",5
5,"[(61,), (7,), (66,), (12,)]",5
5,"[(61,), (7,), (66,), (8,)]",5
5,"[(61,), (7,), (66,), (7, 8)]",5
5,"[(61,), (7,), (66,)]",6
5,"[(61,), (7,), (61,), (8,)]",5
5,"[(61,), (7,), (61,)]",6
5,"[(61,), (7,), (18,)]",5
5,"[(61,), (7,), (13,), (13,)]",5
5,"[(61,), (7,), (13,), (12,), (7,)]",5
5,"[(61,), (7,), (13,), (12,)]",5
5,"[(61,), (7,), (13,), (7,)]",6
5,"[(61,), (7,), (13,)]",7
5,"[(61,), (7,), (12,), (12,), (12,), (12,), (12,), (12,)]",5
5,"[(61,), (7,), (12,), (12,), (12,), (12,), (12,)]",5
5,"[(61,), (7,), (12,), (12,), (12,), (12,)]",5
5,"[(61,), (7,), (12,), (12,), (12,), (8,)]",5
5,"[(61,), (7,), (12,), (12,), (12,), (7, 8), (8,)]",5
5,"[(61,), (7,), (12,), (12,), (12,), (7, 8)]",5
5,"[(61,), (7,), (12,), (12,), (12,)]",6
5,"[(61,), (7,), (12,), (12,), (8,)]",7
5,"[(61,), (7,), (12,), (12,), (7, 8), (12,), (12,), (12,), (12,)]",5
5,"[(61,), (7,), (12,), (12,), (7, 8), (12,), (12,), (12,)]",5
5,"[(61,), (7,), (12,), (12,), (7, 8), (12,), (12,)]",5
5,"[(61,), (7,), (12,), (12,), (7, 8), (12,)]",5
5,"[(61,), (7,), (12,), (12,), (7, 8), (8,)]",7
5,"[(61,), (7,), (12,), (12,), (7, 8)]",8
5,"[(61,), (7,), (12,), (12,), (7,)]",5
5,"[(61,), (7,), (12,), (12,)]",10
5,"[(61,), (7,), (12,), (8,), (12,)]",6
5,"[(61,), (7,), (12,), (8,), (8,)]",5
5,"[(61,), (7,), (12,), (8,), (7, 8)]",5
5,"[(61,), (7,), (12,), (8,)]",8
5,"[(61,), (7,), (12,), (7, 8), (12,), (12,), (12,), (12,)]",5
5,"[(61,), (7,), (12,), (7, 8), (12,), (12,), (12,)]",5
5,"[(61,), (7,), (12,), (7, 8), (12,), (12,)]",5
5,"[(61,), (7,), (12,), (7, 8), (12,), (7, 8), (12,), (12,)]",5
5,"[(61,), (7,), (12,), (7, 8), (12,), (7, 8), (12,)]",5
5,"[(61,), (7,), (12,), (7, 8), (12,), (7, 8)]",6
5,"[(61,), (7,), (12,), (7, 8), (12,)]",6
5,"[(61,), (7,), (12,), (7, 8), (8,), (12,)]",5
5,"[(61,), (7,), (12,), (7, 8), (8,)]",7
5,"[(61,), (7,), (12,), (7, 8), (7, 8), (12,), (12,)]",5
5,"[(61,), (7,), (12,), (7, 8), (7, 8), (12,)]",6
5,"[(61,), (7,), (12,), (7, 8), (7, 8), (8,)]",6
5,"[(61,), (7,), (12,), (7, 8), (7, 8)]",7
5,"[(61,), (7,), (12,), (7, 8), (7,), (12,), (7, 8)]",5
5,"[(61,), (7,), (12,), (7, 8), (7,), (12,)]",5
5,"[(61,), (7,), (12,), (7, 8), (7,), (8,), (12,)]",5
5,"[(61,), (7,), (12,), (7, 8), (7,), (8,)]",5
5,"[(61,), (7,), (12,), (7, 8), (7,), (7, 8), (12,)]",5
5,"[(61,), (7,), (12,), (7, 8), (7,), (7, 8), (8,)]",5
5,"[(61,), (7,), (12,), (7, 8), (7,), (7, 8)]",5
5,"[(61,), (7,), (12,), (7, 8), (7,)]",5
5,"[(61,), (7,), (12,), (7, 8)]",9
5,"[(61,), (7,), (12,), (7,), (12,), (8,)]",6
5,"[(61,), (7,), (12,), (7,), (12,), (7, 8), (8,)]",6
5,"[(61,), (7,), (12,), (7,), (12,), (7, 8)]",6
5,"[(61,), (7,), (12,), (7,), (12,), (7,)]",5
5,"[(61,), (7,), (12,), (7,), (12,)]",8
5,"[(61,), (7,), (12,), (7,), (8,), (12,)]",6
5,"[(61,), (7,), (12,), (7,), (8,)]",6
5,"[(61,), (7,), (12,), (7,), (7, 8), (12,)]",5
5,"[(61,), (7,), (12,), (7,), (7, 8), (8,)]",6
5,"[(61,), (7,), (12,), (7,), (7, 8)]",7
5,"[(61,), (7,), (12,), (7,), (7,), (12,), (8,)]",5
5,"[(61,), (7,), (12,), (7,), (7,), (12,)]",6
5,"[(61,), (7,), (12,), (7,), (7,), (8,), (12,)]",5
5,"[(61,), (7,), (12,), (7,), (7,), (8,)]",5
5,"[(61,), (7,), (12,), (7,), (7,), (7,), (12,)]",5
5,"[(61,), (7,), (12,), (7,), (7,), (7,)]",5
5,"[(61,), (7,), (12,), (7,), (7,)]",6
5,"[(61,), (7,), (12,), (7,)]",10
5,"[(61,), (7,), (12,)]",12
5,"[(61,), (7,), (8,), (12,), (12,), (12,), (12,), (12,)]",5
5,"[(61,), (7,), (8,), (12,), (12,), (12,), (12,)]",5
5,"[(61,), (7,), (8,), (12,), (12,), (12,)]",5
5,"[(61,), (7,), (8,), (12,), (12,), (7, 8)]",5
5,"[(61,), (7,), (8,), (12,), (12,)]",6
5,"[(61,), (7,), (8,), (12,), (8,)]",5
5,"[(61,), (7,), (8,), (12,), (7, 8), (12,)]",5
5,"[(61,), (7,), (8,), (12,), (7, 8)]",6
5,"[(61,), (7,), (8,), (12,), (7,), (12,)]",5
5,"[(61,), (7,), (8,), (12,), (7,), (7,), (12,)]",5
5,"[(61,), (7,), (8,), (12,), (7,), (7,)]",5
5,"[(61,), (7,), (8,), (12,), (7,)]",5
5,"[(61,), (7,), (8,), (12,)]",7
5,"[(61,), (7,), (8,), (8,), (12,)]",5
5,"[(61,), (7,), (8,), (8,), (8,)]",6
5,"[(61,), (7,), (8,), (8,)]",8
5,"[(61,), (7,), (8,), (7, 8), (12,)]",5
5,"[(61,), (7,), (8,), (7, 8), (8,)]",6
5,"[(61,), (7,), (8,), (7, 8), (7, 8)]",5
5,"[(61,), (7,), (8,), (7, 8)]",8
5,"[(61,), (7,), (8,), (7,), (12,)]",5
5,"[(61,), (7,), (8,), (7,), (8,)]",5
5,"[(61,), (7,), (8,), (7,), (7, 8)]",5
5,"[(61,), (7,), (8,), (7,), (7,), (12,)]",5
5,"[(61,), (7,), (8,), (7,), (7,), (7,), (12,)]",5
5,"[(61,), (7,), (8,), (7,), (7,), (7,)]",5
5,"[(61,), (7,), (8,), (7,), (7,)]",5
5,"[(61,), (7,), (8,), (7,)]",7
5,"[(61,), (7,), (8,)]",13
5,"[(61,), (7,), (7, 8), (12,), (12,), (12,), (12,)]",5
5,"[(61,), (7,), (7, 8), (12,), (12,), (12,)]",5
5,"[(61,), (7,), (7, 8), (12,), (12,)]",5
5,"[(61,), (7,), (7, 8), (12,), (7, 8), (12,), (12,)]",5
5,"[(61,), (7,), (7, 8), (12,), (7, 8), (12,)]",5
5,"[(61,), (7,), (7, 8), (12,), (7, 8)]",6
5,"[(61,), (7,), (7, 8), (12,)]",6
5,"[(61,), (7,), (7, 8), (8,), (12,)]",5
5,"[(61,), (7,), (7, 8), (8,)]",8
5,"[(61,), (7,), (7, 8), (7, 8), (12,), (12,)]",5
5,"[(61,), (7,), (7, 8), (7, 8), (12,)]",6
5,"[(61,), (7,), (7, 8), (7, 8), (8,)]",6
5,"[(61,), (7,), (7, 8), (7, 8)]",7
5,"[(61,), (7,), (7, 8), (7,), (12,), (7, 8)]",5
5,"[(61,), (7,), (7, 8), (7,), (12,)]",5
5,"[(61,), (7,), (7, 8), (7,), (8,), (12,)]",5
5,"[(61,), (7,), (7, 8), (7,), (8,)]",5
5,"[(61,), (7,), (7, 8), (7,), (7, 8), (12,)]",5
5,"[(61,), (7,), (7, 8), (7,), (7, 8), (8,)]",5
5,"[(61,), (7,), (7, 8), (7,), (7, 8)]",5
5,"[(61,), (7,), (7, 8), (7,)]",6
5,"[(61,), (7,), (7, 8)]",13
5,"[(61,), (7,), (7,), (66,)]",5
5,"[(61,), (7,), (7,), (18,)]",5
5,"[(61,), (7,), (7,), (12,), (12,), (12,), (12,), (12,), (12,)]",5
5,"[(61,), (7,), (7,), (12,), (12,), (12,), (12,), (12,)]",5
5,"[(61,), (7,), (7,), (12,), (12,), (12,), (12,)]",5
5,"[(61,), (7,), (7,), (12,), (12,), (12,)]",5
5,"[(61,), (7,), (7,), (12,), (12,), (8,)]",6
5,"[(61,), (7,), (7,), (12,), (12,), (7, 8), (12,), (12,), (12,), (12,)]",5
5,"[(61,), (7,), (7,), (12,), (12,), (7, 8), (12,), (12,), (12,)]",5
5,"[(61,), (7,), (7,), (12,), (12,), (7, 8), (12,), (12,)]",5
5,"[(61,), (7,), (7,), (12,), (12,), (7, 8), (12,)]",5
5,"[(61,), (7,), (7,), (12,), (12,), (7, 8), (8,)]",6
5,"[(61,), (7,), (7,), (12,), (12,), (7, 8)]",7
5,"[(61,), (7,), (7,), (12,), (12,), (7,)]",5
5,"[(61,), (7,), (7,), (12,), (12,)]",8
5,"[(61,), (7,), (7,), (12,), (8,), (12,)]",6
5,"[(61,), (7,), (7,), (12,), (8,)]",6
5,"[(61,), (7,), (7,), (12,), (7, 8), (12,), (12,), (12,), (12,)]",5
5,"[(61,), (7,), (7,), (12,), (7, 8), (12,), (12,), (12,)]",5
5,"[(61,), (7,), (7,), (12,), (7, 8), (12,), (12,)]",5
5,"[(61,), (7,), (7,), (12,), (7, 8), (12,), (7, 8), (12,), (12,)]",5
5,"[(61,), (7,), (7,), (12,), (7, 8), (12,), (7, 8), (12,)]",5
5,"[(61,), (7,), (7,), (12,), (7, 8), (12,), (7, 8)]",6
5,"[(61,), (7,), (7,), (12,), (7, 8), (12,)]",6
5,"[(61,), (7,), (7,), (12,), (7, 8), (8,), (12,)]",5
5,"[(61,), (7,), (7,), (12,), (7, 8), (8,)]",6
5,"[(61,), (7,), (7,), (12,), (7, 8), (7, 8), (12,), (12,)]",5
5,"[(61,), (7,), (7,), (12,), (7, 8), (7, 8), (12,)]",6
5,"[(61,), (7,), (7,), (12,), (7, 8), (7, 8), (8,)]",5
5,"[(61,), (7,), (7,), (12,), (7, 8), (7, 8)]",6
5,"[(61,), (7,), (7,), (12,), (7, 8), (7,), (12,), (7, 8)]",5
5,"[(61,), (7,), (7,), (12,), (7, 8), (7,), (12,)]",5
5,"[(61,), (7,), (7,), (12,), (7, 8), (7,), (8,), (12,)]",5
5,"[(61,), (7,), (7,), (12,), (7, 8), (7,), (8,)]",5
5,"[(61,), (7,), (7,), (12,), (7, 8), (7,), (7, 8), (12,)]",5
5,"[(61,), (7,), (7,), (12,), (7, 8), (7,), (7, 8), (8,)]",5
5,"[(61,), (7,), (7,), (12,), (7, 8), (7,), (7, 8)]",5
5,"[(61,), (7,), (7,), (12,), (7, 8), (7,)]",5
5,"[(61,), (7,), (7,), (12,), (7, 8)]",8
5,"[(61,), (7,), (7,), (12,), (7,), (12,), (8,)]",6
5,"[(61,), (7,), (7,), (12,), (7,), (12,), (7, 8), (8,)]",6
5,"[(61,), (7,), (7,), (12,), (7,), (12,), (7, 8)]",6
5,"[(61,), (7,), (7,), (12,), (7,), (12,), (7,)]",5
5,"[(61,), (7,), (7,), (12,), (7,), (12,)]",7
5,"[(61,), (7,), (7,), (12,), (7,), (8,), (12,)]",6
5,"[(61,), (7,), (7,), (12,), (7,), (8,)]",6
5,"[(61,), (7,), (7,), (12,), (7,), (7, 8), (12,)]",5
5,"[(61,), (7,), (7,), (12,), (7,), (7, 8), (8,)]",6
5,"[(61,), (7,), (7,), (12,), (7,), (7, 8)]",7
5,"[(61,), (7,), (7,), (12,), (7,), (7,), (12,), (8,)]",5
5,"[(61,), (7,), (7,), (12,), (7,), (7,), (12,)]",6
5,"[(61,), (7,), (7,), (12,), (7,), (7,), (8,), (12,)]",5
5,"[(61,), (7,), (7,), (12,), (7,), (7,), (8,)]",5
5,"[(61,), (7,), (7,), (12,), (7,), (7,), (7,), (12,)]",5
5,"[(61,), (7,), (7,), (12,), (7,), (7,), (7,)]",5
5,"[(61,), (7,), (7,), (12,), (7,), (7,)]",6
5,"[(61,), (7,), (7,), (12,), (7,)]",8
5,"[(61,), (7,), (7,), (12,)]",10
5,"[(61,), (7,), (7,), (8,), (12,), (12,), (12,), (12,), (12,)]",5
5,"[(61,), (7,), (7,), (8,), (12,), (12,), (12,), (12,)]",5
5,"[(61,), (7,), (7,), (8,), (12,), (12,), (12,)]",5
5,"[(61,), (7,), (7,), (8,), (12,), (12,), (7, 8)]",5
5,"[(61,), (7,), (7,), (8,), (12,), (12,)]",6
5,"[(61,), (7,), (7,), (8,), (12,), (8,)]",5
5,"[(61,), (7,), (7,), (8,), (12,), (7, 8), (12,)]",5
5,"[(61,), (7,), (7,), (8,), (12,), (7, 8)]",6
5,"[(61,), (7,), (7,), (8,), (12,), (7,), (12,)]",5
5,"[(61,), (7,), (7,), (8,), (12,), (7,), (7,), (12,)]",5
5,"[(61,), (7,), (7,), (8,), (12,), (7,), (7,)]",5
5,"[(61,), (7,), (7,), (8,), (12,), (7,)]",5
5,"[(61,), (7,), (7,), (8,), (12,)]",7
5,"[(61,), (7,), (7,), (8,), (8,), (12,)]",5
5,"[(61,), (7,), (7,), (8,), (8,), (8,)]",6
5,"[(61,), (7,), (7,), (8,), (8,)]",7
5,"[(61,), (7,), (7,), (8,), (7, 8), (12,)]",5
5,"[(61,), (7,), (7,), (8,), (7, 8), (8,)]",5
5,"[(61,), (7,), (7,), (8,), (7, 8)]",7
5,"[(61,), (7,), (7,), (8,), (7,), (12,)]",5
5,"[(61,), (7,), (7,), (8,), (7,), (8,)]",5
5,"[(61,), (7,), (7,), (8,), (7,), (7, 8)]",5
5,"[(61,), (7,), (7,), (8,), (7,), (7,), (12,)]",5
5,"[(61,), (7,), (7,), (8,), (7,), (7,), (7,), (12,)]",5
5,"[(61,), (7,), (7,), (8,), (7,), (7,), (7,)]",5
5,"[(61,), (7,), (7,), (8,), (7,), (7,)]",5
5,"[(61,), (7,), (7,), (8,), (7,)]",6
5,"[(61,), (7,), (7,), (8,)]",11
5,"[(61,), (7,), (7,), (7, 8), (12,), (12,), (12,), (12,)]",5
5,"[(61,), (7,), (7,), (7, 8), (12,), (12,), (12,)]",5
5,"[(61,), (7,), (7,), (7, 8), (12,), (12,)]",5
5,"[(61,), (7,), (7,), (7, 8), (12,), (7, 8), (12,), (12,)]",5
5,"[(61,), (7,), (7,), (7, 8), (12,), (7, 8), (12,)]",5
5,"[(61,), (7,), (7,), (7, 8), (12,), (7, 8)]",6
5,"[(61,), (7,), (7,), (7, 8), (12,)]",6
5,"[(61,), (7,), (7,), (7, 8), (8,), (12,)]",5
5,"[(61,), (7,), (7,), (7, 8), (8,)]",7
5,"[(61,), (7,), (7,), (7, 8), (7, 8), (12,), (12,)]",5
5,"[(61,), (7,), (7,), (7, 8), (7, 8), (12,)]",6
5,"[(61,), (7,), (7,), (7, 8), (7, 8), (8,)]",5
5,"[(61,), (7,), (7,), (7, 8), (7, 8)]",6
5,"[(61,), (7,), (7,), (7, 8), (7,), (12,), (7, 8)]",5
5,"[(61,), (7,), (7,), (7, 8), (7,), (12,)]",5
5,"[(61,), (7,), (7,), (7, 8), (7,), (8,), (12,)]",5
5,"[(61,), (7,), (7,), (7, 8), (7,), (8,)]",5
5,"[(61,), (7,), (7,), (7, 8), (7,), (7, 8), (12,)]",5
5,"[(61,), (7,), (7,), (7, 8), (7,), (7, 8), (8,)]",5
5,"[(61,), (7,), (7,), (7, 8), (7,), (7, 8)]",5
5,"[(61,), (7,), (7,), (7, 8), (7,)]",6
5,"[(61,), (7,), (7,), (7, 8)]",11
5,"[(61,), (7,), (7,), (7,), (12,), (12,), (12,), (12,), (12,), (12,)]",5
5,"[(61,), (7,), (7,), (7,), (12,), (12,), (12,), (12,), (12,)]",5
5,"[(61,), (7,), (7,), (7,), (12,), (12,), (12,), (12,)]",5
5,"[(61,), (7,), (7,), (7,), (12,), (12,), (12,)]",5
5,"[(61,), (7,), (7,), (7,), (12,), (12,), (8,)]",5
5,"[(61,), (7,), (7,), (7,), (12,), (12,), (7, 8), (12,), (12,), (12,), (12,)]",5
5,"[(61,), (7,), (7,), (7,), (12,), (12,), (7, 8), (12,), (12,), (12,)]",5
5,"[(61,), (7,), (7,), (7,), (12,), (12,), (7, 8), (12,), (12,)]",5
5,"[(61,), (7,), (7,), (7,), (12,), (12,), (7, 8), (12,)]",5
5,"[(61,), (7,), (7,), (7,), (12,), (12,), (7, 8), (8,)]",5
5,"[(61,), (7,), (7,), (7,), (12,), (12,), (7, 8)]",6
5,"[(61,), (7,), (7,), (7,), (12,), (12,)]",6
5,"[(61,), (7,), (7,), (7,), (12,), (8,), (12,)]",5
5,"[(61,), (7,), (7,), (7,), (12,), (8,)]",6
5,"[(61,), (7,), (7,), (7,), (12,), (7, 8), (12,), (12,), (12,), (12,)]",5
5,"[(61,), (7,), (7,), (7,), (12,), (7, 8), (12,), (12,), (12,)]",5
